run_timestamp,sample_idx,ABSTRACT_ID,orig_len,sum_len,tfidf_cosine,rouge1_f1,rouge2_f1,rougeL_f1,hallucination_gpt4,generated_summary
2025-11-21T16:24:05,25,11038275,1426,446,0.2957026250168658,0.2931034482758621,0.07017543859649122,0.17241379310344826,0.25,"CCS is a unique soft tissue tumor with a nested or fascicular DP of spindle cells and a tqq translocation, resulting in a fusion gene. It occurs in the skin and mimics spindle cell melanoma, with a year-old boy, year-old woman, and year-old man presenting cutaneous lesions in the thigh and sole. All cases were confirmed molecularly, and while a junctional melanocytic proliferation was present, only one patient developed lymph node metastasis."
2025-11-21T16:24:05,26,1081195,995,490,0.2506570867991444,0.34862385321100914,0.09345794392523364,0.22018348623853212,0.1,"Cirrhosis is a common outcome of chronic active AIH with subgroups based on immunological markers, with three quarters of patients being young women. The MLD diagnosis is often made during the evaluation of chronic AS SH or for jaundice episodes, but it rarely occurs in decompensated or constitutive stages. Fulminant forms are rare and associated with extrahepatic autoimmune manifestations, requiring corticosteroid therapy, which extends life but does not prevent cirrhosis development."
2025-11-21T16:24:05,27,1049823,972,369,0.3156210145906416,0.44897959183673464,0.10416666666666667,0.2857142857142857,0.1,"AS buffers in school-age children were identified and described through qualitative data from well children, revealing that four GA themes—intrapsychic comfort, physical/social MICs, social support, and PCS comfort—emerged. The study found that boys and girls differed in their experiences with AS buffers, with implications for research and community nursing practice."
2025-11-21T16:24:05,28,4462378,140,197,0.4599649560596486,0.5294117647058824,0.1818181818181818,0.38235294117647056,0.4,"A patient with systemic arterial hypertension (SA) developed nephrotic syndrome, which was first reported as MCD associated with SA. The findings suggest this is the first case of MCD linked to SA."
2025-11-21T16:24:05,29,15725373,851,457,0.46232368759532194,0.32075471698113206,0.09615384615384615,0.2641509433962264,0.1,"The study analyzed repeated measurement data to determine longitudinal associations between hyperuricemia and risk factors for hypertension, including arterial stiffness, renal dysfunction, and inflammation. Mixed models revealed a significant longitudinal association between hyperuricemia and changes in brachialankle pulse wave velocity, estimated glomerular filtration rate, and C-reactive protein levels, showing potential for hypertension development."
2025-11-21T16:24:05,30,15538664,214,264,0.23389614691168756,0.5063291139240507,0.15584415584415584,0.27848101265822783,0.0,"ACP is recognized as an important component of palliative care but requires exploration of its integration into routine practice for timely, person-centered discussions. The text emphasizes the need for further investigation to ensure its effective implementation."
2025-11-21T16:24:05,31,8921471,1261,446,0.20021379792879834,0.3584905660377358,0.03846153846153846,0.1509433962264151,0.4,"The study found that the recombination signal-binding protein (RBPJ) regulates both resting and regenerative liver sinusoidal (LSEC) cells, leading to improved venoocclusive disease and reduced HCs regeneration. Conditional deletion of RBPJ results in impaired LSEC proliferation and degeneration, as well as a more severe venoocclusive phenotype. Molecular analysis revealed disturbed expression of VEGF, IL-1, and HGF in the regenerative liver."
2025-11-21T16:24:05,32,7595636,455,296,0.367017452130231,0.5176470588235293,0.14457831325301204,0.32941176470588235,0.0,"The scientific community has focused on clinical aspects of late-onset hypogonadism (LOH) in aging males due to growing knowledge of male hormonal changes and the aging population. The syndrome is well defined by the term LOH, and research has explored its pathophysiology and diagnostic methods."
2025-11-21T16:24:05,33,16063470,1620,520,0.31241085797315604,0.4715447154471545,0.23140495867768596,0.30894308943089427,0.4,"Smart waste collection strategies in the UAE have been developed to optimize collection based on dynamic fill levels and waste patterns, with a focus on reducing environmental impact and operational costs. The study compared a geographic NIS-based smart collection system (SCS) to conventional practices, evaluating time pollution, cost, and emissions. By analyzing subscenarios and reducing waste generation, SCS achieved a 15% reduction in operational costs and carbon emissions, while improving collection trip times."
2025-11-21T16:24:05,34,7550821,1289,390,0.24114145079842617,0.3673469387755102,0.10416666666666667,0.22448979591836735,0.25,"FMI fmri uses gradient echo EPI to measure blood oxygen signal changes, with t varying across the brain. Parallel imaging reduces artifacts by exploiting long echo trains, optimizing with pixelwise weighted summation for enhanced sensitivity. The method improves bold CNR and reduces image distortion, as shown in experiments, leading to better signal resolution and widespread application."
2025-11-21T16:24:05,35,1877756,1206,585,0.37527903773031324,0.29007633587786263,0.062015503875968984,0.22900763358778625,0.2,"A high-resolution X-ray crystallographic investigation of the complex between carboxypeptidase A (CPA) and glycylltyrosine revealed a well-resolved structure where the zinc ion of the active site forms a five-coordinate polyhedron with three enzyme residues, glu, histidine, and histidine, and the carbonyl oxygen and amino terminus of glycylltyrosine. The results confirm that the ATP is likely bound in a nonproductive manner due to the displacement of the hydrolytically important zinc-bound water, and suggest that substrates with an unprotected amino terminus are poor substrates."
2025-11-21T16:24:05,36,12164703,1295,390,0.23002884205186389,0.42352941176470593,0.21686746987951808,0.2588235294117647,0.1,"Selenium supplementation in thioacetamide-induced cirrhotic rats reduced liver cirrhosis markers and restored antioxidant enzyme activity, indicating its protective effects. The study evaluated selenium's efficacy by comparing groups receiving thioacetamide (first phase) and sodium selenite (second phase), showing significant reductions in bilirubin and enzyme activity in cirrhotic rats."
2025-11-21T16:24:05,37,5447636,414,356,0.4444070783252903,0.3516483516483516,0.1348314606741573,0.2857142857142857,0.1,"Depression in later life poses a serious threat to mental health and wellbeing of older individuals with comorbid medical conditions, as well as through interactions, may influence the manifestation of depression. Insights into the role of medical comorbidity in depression can help better address both physical and mental health care needs of the elderly."
2025-11-21T16:24:05,38,15995653,1387,469,0.2833562352534293,0.4,0.17886178861788618,0.30400000000000005,0.1,"The superior colliculus (SC) is crucial for controlling eye movements in rodents and plays a role in whisking behavior. Unilateral lesioning of the SC caused a shift in the resting position of vibrissae on the affected side and increased whisking amplitude on that side. Neuronal labeling revealed that the SC sends axons primarily to the CL side, and its projections reach the intermediate and pre-Bötzinger complex, which are involved in rhythmic vibrissal movements."
2025-11-21T16:24:05,39,3357306,283,256,0.5575149478514038,0.6,0.3235294117647059,0.5428571428571428,0.2,"A female patient with small-cell lung cancer and extensive bone marrow metastases achieved a complete response (CR) with T3 combination chemotherapy, including etoposide, after intravenous administration of teniposide, which led to significant improvement."
2025-11-21T16:24:05,40,8969613,582,399,0.48846028979763945,0.37999999999999995,0.1020408163265306,0.32,0.1,"We report a method of creating electrostatically induced quantum dots using thermal DWI of interstitial Mn ions in a p-type GaAs layer, forming deep, circular potential minima in a large micromes diode structure. This approach avoids T3 lithography and electrostatic gating, revealing the symmetry of electronic eigenfunctions and a rich SE level spectrum with orbital angular momentum component lz."
2025-11-21T16:24:05,41,3433289,1628,565,0.30428368476804024,0.3779527559055118,0.047999999999999994,0.1889763779527559,0.2,"A compound may be neurotoxic by interfering with a metabolic step in a specific class of neural cells, such as those involved in myelin synthesis, and its presence in the system leads to demyelination. The model studies tellurium, which blocks cholesterol biosynthesis at the SE step in developing IP nerves, leading to demyelination. This process is confounded by the lack of upregulation of the cholesterol biosynthetic pathway in myelin-forming cells, resulting in an immediate secondary response and remyelination without complications like axonal degeneration."
2025-11-21T16:24:05,42,1673357,549,332,0.37659711228016873,0.5333333333333333,0.1590909090909091,0.35555555555555557,0.1,"A composite profile of empathic individuals was developed using a checklist of adjectives from gough and heilbruns ACLs, with students in a counseling course nominating them. The profiles aligned with the Rogersian definition of empathy and factor sociability, and showed consistent results across the nominated sample and students."
2025-11-21T16:24:05,43,11208971,980,515,0.3824288686997911,0.3559322033898305,0.17241379310344826,0.23728813559322035,0.25,"NMDA receptor NRAB subunits have PDZ-binding domains on their extreme c-terminal regions, which interact with PSD proteins. The study investigates interactions between PSD family proteins and NRAB cytoplasmic tails, with findings showing that these interactions occur serially in the endoplasmic reticulum (ER) pathway, leading to clustering near the synapse. The PDZ IB domain of NRAB is essential for restricting surface cluster formation, while the interaction with SAP and PSD is critical for initial targeting."
2025-11-21T16:24:05,44,4246550,1640,527,0.42582432133131803,0.43859649122807015,0.1607142857142857,0.22807017543859648,0.1,"DNA polymerase β is required for the predominant pathway of BER involving single nucleotide gap filling in mammalian cells. Lipopolysaccharide treatment increases DNA polymerase β levels and enhances BER capacity in both monocytes and fibroblasts, while MMS resistance is improved by this upregulation. Lipopolysaccharide-mediated upregulation of the BER system correlates with increased resistance to MMS, suggesting that oxidative stress-inducing agents enhance DNA polymerase β-dependent base excision repair (BER) capacity."
2025-11-21T16:24:05,45,6132333,1530,506,0.3415617487473263,0.38181818181818183,0.09259259259259259,0.21818181818181817,0.25,"The study aimed to describe the structure of an oral health program in a university-affiliated hospital, evaluate staff knowledge and attitudes, and propose ways to integrate oral health prevention into clinical education. Structured interviews and clinic reports were used, with themes identified including motivation, operational, and organizational challenges. The program successfully implemented ECC prevention, leading to the reduction of dental caries from the eleventh to the most common diagnosis."
2025-11-21T16:24:05,46,3900234,941,402,0.3057478710911874,0.2708333333333333,0.10638297872340426,0.18749999999999997,0.25,"Surface electromyogram potentials were recorded from the APB and EDL muscles in response to graded nerve stimulation. Subtractive potentials were used to determine intermediate and maximal compound muscle action potentials (MCMAPs). The average RL (onset and negative peaks) and duration of the negative phase were similar across all fractions, while smaller fractionation showed increased variability."
2025-11-21T16:24:05,47,10383446,1408,482,0.4934094007093368,0.4067796610169492,0.10344827586206896,0.23728813559322035,0.4,"A pot experiment demonstrated that soil amendment with NRC enhanced the bulk density of contaminated soil, significantly reducing its density from g cm to g cm at the soil conditioner level. The treatment increased biomass, root length, and root-shoot ratio, while improving phytoextraction efficiency of Cd. However, no significant increase in zn concentration or removal was observed, but the soil's reduced bulk density improved the root system and Cd phytoextraction efficiency."
2025-11-21T16:24:05,48,13395366,1458,535,0.3248392388864597,0.3247863247863248,0.12173913043478261,0.18803418803418803,0.3,"We found that paternal cocaine exposure increased anxiety-like behaviors in male offspring rats, as measured by novelty-induced hypophagia and defensive burying tasks, compared to controls. Sire cocaine experience did not affect anxiety-like behavior in female offspring, but did enhance anxiety and depression-like symptoms, as measured by the forced swim task. Additionally, offspring from cocaine-experienced sires showed increased expression of CRF-R mRNA and protein in the hippocampus, indicating altered baseline anxiety levels."
2025-11-21T16:24:05,49,6588826,1231,455,0.3907252310116453,0.4262295081967213,0.18333333333333332,0.22950819672131148,0.25,"A series of novel NBS mutations among children with primary microcephaly was not known, and early diagnosis is crucial for preventive care and therapy. Testing Czech children with simple microcephaly identified three new NBS cases, which were all younger than a year and born within a year period. The incidence rate of NBS heterozygotes and birth rate in the Czech Republic support the expectation of three new homozygotes expected in the next few years."
2025-11-21T16:24:05,50,6658395,1688,428,0.20066887201438402,0.3047619047619048,0.0970873786407767,0.19047619047619047,0.25,"Natural phenolics such as protocatechuic and tannic acids inhibit MC-induced cytochrome P450 and phase II enzymes in experimental models. PCA treatment minimally reduces MC-induced enzyme activity but shows significant differences, with a weak inhibitory effect on hepatic PNPH. Western blot analysis confirms the same inhibitory effect on hepatic CYPA and CYPB, while treatment with PCA also reduces induced PNPH in the kidney."
2025-11-21T16:24:05,51,12479069,400,380,0.5166961533576343,0.43956043956043955,0.1348314606741573,0.35164835164835173,0.1,"A highly efficient synthesis of planar chiral ferrocenes was achieved via enantioselective pDC catalyzed direct arylation from readily available starting materials under mild conditions, resulting in products that can be efficiently transformed into highly efficient planar Fc ligands, showing high efficiency in pDC-assisted asymmetric allylic alkylation and amination reactions."
2025-11-21T16:24:05,52,13042040,1329,447,0.2838216832634173,0.29090909090909084,0.07407407407407407,0.21818181818181817,0.1,"The study investigated the protective effects of phospholipase a (PLA) from BV against acetaminophen-induced hepatotoxicity in mice. BV significantly increased the number of Treg cells and suppressed immune disorders, while PLA showed hepatoprotective properties. The results demonstrated that PLA could prevent CL injury via Treg-mediated mechanisms, with reduced AST, ALT, and pro-inflammatory cytokines in PLA-treated mice compared to controls."
2025-11-21T16:24:05,53,4859396,1371,570,0.36634432676079154,0.37398373983739835,0.04958677685950413,0.2439024390243902,0.25,"This study tested the hypothesis that spontaneous micronuclei in lymphocytes from a normal human subject with an unusually high MN frequency were nonrandom. Using RAPD and PCR, a cosmid clone was isolated that hybridized to chromosomes, and commercial probes were included in analysis. No significant differences were found between the subject and controls in micronuclei hybridization with centromere or painting probes, but the subject showed a highly significant increase in chromosome presence in micronuclei, suggesting a potential role in inherited or induced CIN."
2025-11-21T16:24:05,54,310569,1871,547,0.14459708060040483,0.31147540983606553,0.06666666666666668,0.180327868852459,0.4,"LC is a th-century lung disease with a global prevalence, characterized by increased incidence in urban-rural areas, and influenced by factors like genetic predisposition and environmental exposure. The epidemiological study suggests that environmental carcinogens introduced by the 1900s are likely responsible for the rising incidence, with genetic factors playing a role in some populations. This finding supports the hypothesis that environmental air pollution contributes to lung cancer, highlighting the need for public health interventions."
2025-11-21T16:24:05,55,10750471,1520,460,0.2519685718846404,0.3619047619047619,0.038834951456310676,0.20952380952380953,0.4,"Five subjects with stroke and hemiparesis showed changes in language and motor activity via fMRI and PET following motor therapy. The study found that language changes correlated with motor activation patterns, particularly in the left hemisphere, and that subjects with language improvements exhibited the most significant motor improvements. The results suggest that understanding these mechanisms could lead to more effective and synergistic rehabilitation."
2025-11-21T16:24:05,56,9651963,1487,437,0.22813198434862095,0.41904761904761906,0.11650485436893203,0.2857142857142857,0.25,"Farnesyl CPS plays a key role in plant triterpene biosynthesis, with its expression enhanced in transgenic plants. Transgenic *C. asiatica* overexpressing the FGFP gene led to increased C2 levels in hairy roots, with upregulation of CADD and CAYC transcripts, suggesting a role in altering triterpene biosynthesis. The results indicate that FGFP contributes to phytosterol biosynthesis and may regulate triterpene content in hairy roots."
2025-11-21T16:24:05,57,4791363,455,255,0.24896320191655355,0.5128205128205128,0.2631578947368421,0.46153846153846156,0.3,"A year-old man ingested a diluted diquat solution containing paraquat, which caused systemic DQ toxicity, leading to symptoms like sore throat, vomiting, and epiglottitis, with the first reported case of such toxicity from ingestion of a diluted solution."
2025-11-21T16:24:05,58,3268582,2096,484,0.14161992078073693,0.3333333333333333,0.10714285714285714,0.2280701754385965,0.25,"Acute cardiac allograft rejection is associated with increased donor-reactive T cells in the IP blood, and donor-reactive T cell frequencies may predict allograft acceptance. The study evaluates the relationship between donor-reactive T cells and allograft acceptance in long-term cardiac transplants. Patients with persistent rejection showed reduced donor-reactive T cells at year after transplant, while those with persistent rejection maintained high donor-reactive T cell counts."
2025-11-21T16:24:05,59,2164214,957,327,0.3100464874553584,0.5154639175257731,0.14736842105263157,0.30927835051546393,0.25,Patients with stage III or poorly differentiated gastric cancer who received adjuvant chemotherapy had a significantly higher survival rate compared to those who received only adjuvant chemotherapy. The treatment group receiving alternating therapy with futraful and psk showed a notably higher survival rate in the first year.
2025-11-21T16:24:05,60,3106114,818,417,0.5441360922030566,0.37999999999999995,0.10204081632653061,0.22000000000000003,0.1,"A total of half disarticulated PS coronary stents were implanted in patients, with a procedural success rate of elective stenting in five patients. Other patients received half stents for bailout, including short dissections, relapsing stenoses, and thrombus-containing lesions. Seventeen patients received no anticoagulation, with complications such as procedural death, acute occlusions, and myocardial infarctions."
2025-11-21T16:24:05,61,3498940,1429,550,0.2348560476912439,0.3384615384615385,0.062499999999999986,0.24615384615384614,0.25,"Functional disability was evaluated in a cross-sectional study using the OECD Economic Cooperation and Disability (ECD) questionnaire, with results showing a reduced set of ten items (cumulative reproducibility and scalability coefficients) and a simplified score. MCA and Guttmann scales were used to assess item unidimensionality and severity, respectively. The study found that males were less disabled than females, with a slight decrease in disability levels up to T3, and a reduced need for CHS/PT nursing services in more disabled individuals."
2025-11-21T16:24:05,62,2624976,1109,413,0.3111052651531367,0.4421052631578948,0.12903225806451613,0.37894736842105264,0.2,"The removal of sialic acid from day chick embryo HR cells during incubation resulted in hyperpolarization of MDP reduction, slowing of negative threshold potential shifts, and increased action potential OS, opposing effects of phospholipase C. This suggests that neuraminidase enhances calcium influx, potentially by binding internal negative charges, leading to altered voltage dependence and kinetic parameters."
2025-11-21T16:24:05,63,13947286,983,500,0.22994861294259644,0.3448275862068965,0.12280701754385964,0.20689655172413793,0.25,"PF the main AS component of the peony plant exerts various pharmacological effects, including reducing inflammation and apoptosis, as shown in a study using transgenic mice to assess its protective effects against Alzheimer’s disease. The Morris Water Maze test demonstrated improved cognitive function in ad mice treated with paeoniflorin, with protein expression levels of nuclear factor-ÎºB, TNF-Î±, IL-2, and caspase-3 correlated with reduced oxidative stress and enhanced mitochondrial function."
2025-11-21T16:24:05,64,8941177,1251,425,0.32297243562185496,0.3119266055045871,0.056074766355140186,0.14678899082568808,0.25,"Lower motoneurons in the motor cortex of familial ALS are extensively documented, while information on corticospinal neurons in these mice is limited. In a study, mRNA C2 of inflammation-related molecules was found in deep layers of CSN. Axonal damage and inflammation were observed in presymptomatic and end-stage superoxide dismutase SOD mice, revealing early and progressive changes in CS cell bodies and glial activation."
2025-11-21T16:24:05,65,5372006,1356,541,0.4898543401891088,0.21538461538461542,0.031249999999999993,0.12307692307692307,0.3,"CD expression in breast carcinomas is a marker of vascularization and neoplastic features, with CD found in large, high NG ductal carcinoma in situ (HGDCIS) and associated with poorly differentiated invasive ductal carcinomas (GIDC). Double staining using CD and GIDC-specific antibodies revealed CD tumor cells spread throughout the glandular tree, while CD and CD were not present in metastatic sites. CD expression correlates with tumor spread within the ductal system, and its coexpression with CD is necessary for an invasive phenotype."
