run_timestamp,sample_idx,ABSTRACT_ID,orig_len,sum_len,tfidf_cosine,rouge1_f1,rouge2_f1,rougeL_f1,nli_avg_entailment,hallucination_score,hallucination_level,generated_summary
2025-11-10T00:22:50,33,16063470,1620,374,0.2298476943373955,0.5769230769230769,0.2156862745098039,0.3269230769230769,0.7588641941547394,0.24113580584526062,MEDIUM,"Smart waste collection strategies in the UAE aim to reduce waste generation and improve efficiency by leveraging GIS-based systems, with a focus on optimizing collection based on real-time data. The study compares a geographic NIS-based system (SCS) to conventional methods, demonstrating significant cost and emission reductions, as well as improved operational efficiency."
2025-11-10T00:22:50,34,7550821,1289,460,0.2759690844190305,0.39999999999999997,0.05555555555555555,0.19999999999999998,0.49664889741688967,0.5033511025831103,HIGH,"FMRIs using gradient echo EPI imaging at a single TE measure blood oxygenation changes, with a compromise in sensitivity due to the trade-off between TE and t. A method with accelerated parallel imaging reduces image distortion, enabling broader t coverage and improved signal detection. This approach, evaluated using RPA and stroop experiments, shows enhanced bold sensitivity across brain regions, making it suitable for widespread functional brain imaging."
2025-11-10T00:22:50,35,1877756,1206,417,0.19673002412969656,0.2162162162162162,0.01834862385321101,0.16216216216216217,0.985121876001358,0.014878123998641968,LOW,"A high-resolution X-ray crystallographic investigation confirmed that the ATP may be bound in a nonproductive manner, as the zinc ion of the AS site is five-coordinate, with three enzyme residues, a hydrolyzable glycine, and a carbonyl oxygen, and the coordination polyhedron includes the zinc ion. This structure suggests the ATP is bound in a nonproductive configuration due to displacement of the zinc-bound water."
2025-11-10T00:22:50,36,12164703,1295,380,0.1923089078597877,0.42857142857142855,0.14634146341463414,0.2380952380952381,0.7946485280990601,0.20535147190093994,MEDIUM,"Selenium supplementation in thioacetamide-induced cirrhotic rats reduced liver injury by restoring antioxidant enzymes and mitigating bilirubin levels, indicating its effectiveness in protecting the rats. The study demonstrated that sodium selenite significantly reduced total and direct bilirubin and improved antioxidant activity, suggesting its potential as a protective agent."
2025-11-10T00:22:50,37,5447636,414,381,0.3257677275469553,0.3829787234042553,0.13043478260869565,0.276595744680851,0.9925519824028015,0.007448017597198486,LOW,"Depression in later life poses a serious threat to mental health and well-being among older individuals with medical conditions and comorbidities, as well as through interactions, which may influence the manifestation of depression in the elderly. Understanding the role of medical comorbidity in depression can help improve both physical and mental health care for those affected."
2025-11-10T00:22:50,38,15995653,1387,488,0.36956933118289415,0.512396694214876,0.1848739495798319,0.2809917355371901,0.8074122071266174,0.19258779287338257,MEDIUM,"The superior colliculus (SC) plays a critical role in controlling eye movements and whisking behavior in rodents. Unilateral lesioning of the SC shifts the resting position of vibrissae to the lesioned side and increases whisking amplitude on the CL side, suggesting a neural circuit involving the SC, lower brainstem, and interneurons. These findings indicate the SC modulates vibrissal movements on the contralateral side through direct connections to motoneurons and indirect pathways."
2025-11-10T00:22:50,39,3357306,283,268,0.7171668516980639,0.5070422535211268,0.31884057971014496,0.47887323943661975,0.9813985228538513,0.01860147714614868,LOW,"A female patient with small cell lung cancer and extensive bone marrow metastases achieved a CR response, T3 combination chemotherapy including etoposide during maintenance therapy, with MC diagnosed after teniposide administration, leading to significant improvement."
2025-11-10T00:22:50,40,8969613,582,451,0.518342199401888,0.3853211009174312,0.13084112149532712,0.3302752293577982,0.9800520241260529,0.019947975873947144,LOW,"We report a method to create electrostatically induced quantum dots by thermal DWI of interstitial Mn ions from a p-type GaAs layer into a GaAs quantum well, resulting in deep, circular, and strongly confined dotlike potential minima in a micromesas diode structure. This method avoids T3 lithography and electrostatic gating, revealing the symmetry of electronic eigenfunctions and a rich SE level spectrum with orbital angular momentum component lz."
2025-11-10T00:22:50,41,3433289,1628,458,0.22074615872149062,0.33333333333333337,0.07547169811320754,0.24074074074074073,0.9187172949314117,0.08128270506858826,LOW,"This study demonstrates that tellurium blocks cholesterol biosynthesis in developing IP nerves, leading to demyelination, which is confounded by the lack of upregulation of cholesterol pathways in myelin-forming SCs. Tellurium's systemic blockage of the SE step in cholesterol synthesis prevents remyelination, while its mechanism of action targets a critical membrane component, allowing for a focused examination of membrane synthesis at the genomic level."
2025-11-10T00:22:50,42,1673357,549,409,0.7738371968487588,0.44660194174757284,0.19801980198019803,0.3495145631067962,0.8811232447624207,0.11887675523757935,LOW,"A composite profile of empathic individuals was developed from adjectives checked on gough and heilbruns ACL by undergraduate students, which was consistent with the rogerian definition of empathy and factor sociability of the check list. Both the nominated sample and the students' profiles differed significantly from the composite profile on scales but did not differ significantly from it on other scales."
2025-11-10T00:22:50,43,11208971,980,437,0.3273258515388759,0.36036036036036034,0.1651376146788991,0.23423423423423426,0.9515363971392313,0.04846360286076867,LOW,"The NRAB subunits possess PDZ-binding domains at their extreme termini, which interact with PSD proteins and other PDZ proteins. These interactions occur during the endoplasmic reticulum (ER) pathway and lead to the formation of complexes with SAP and PSD. The PDZ IB domain restricts cell surface clusters to postsynaptic targets, while the interaction with SAP and PSD is not critical for cluster formation or targeting to the synapse."
2025-11-10T00:22:50,44,4246550,1640,373,0.43329504833892263,0.3541666666666667,0.06382978723404255,0.22916666666666663,0.9357243577639262,0.06427564223607385,LOW,"DNA polymerase β is required for the predominant pathway of BER involving single nucleotide gap filling in mammalian cells. Lipopolysaccharide treatment increases DNA polymerase β levels and BER capacity in both mouse monocytes and fibroblasts. Lipopolysaccharide also enhances resistance to MMS by upregulating BER, as measured by PCR, and reduces spontaneous DNA lesions."
2025-11-10T00:22:50,45,6132333,1530,517,0.33661821354400984,0.4482758620689655,0.15789473684210525,0.2931034482758621,0.9851370652516683,0.014862934748331669,LOW,"The study evaluated the structure of the oral health program in a university-affiliated hospital, assessed staff knowledge and attitudes, and proposed ways to strengthen oral health prevention in clinical education. Qualitative methods, including structured interviews and clinic reports, identified barriers such as lack of leadership clarity, time constraints, and a lack of a tracking system. The program's implementation led to the recognition of dental caries as the eleventh most common diagnosis in the clinic."
2025-11-10T00:22:50,46,3900234,941,581,0.4458070119446684,0.27419354838709675,0.08196721311475409,0.14516129032258066,0.9726395606994629,0.02736043930053711,LOW,"Surface electromyogram potentials were recorded from the APB and extensor digitorum brevis muscles in response to graded nerve stimulation. Subtractive potentials were used to extract intermediate potentials, and the average RL of the onset and negative and positive peaks, as well as the average duration of the negative phase, were similar across all degrees of fractionation. Smaller fractionation was associated with increased variability, and submaximal cmaps closely resembled the maximal compound muscle action potential (MCAP) once their amplitude exceeds that of the MCAP."
2025-11-10T00:22:50,47,10383446,1408,358,0.4705660135795543,0.37500000000000006,0.10638297872340427,0.2708333333333333,0.9095074236392975,0.09049257636070251,LOW,"A pot experiment investigated the effect of soil amendment (soil NRC eb) on soil bulk density, plant biomass, root growth, and phytoextraction efficiency. The results showed that the soil amendment significantly decreased bulk density, increased root length, and improved CD phytoextraction efficiency, but no significant increase in Zn removal was observed."
2025-11-10T00:22:50,48,13395366,1458,427,0.3066610706182754,0.3653846153846154,0.0980392156862745,0.17307692307692307,0.9076931774616241,0.09230682253837585,LOW,"We found that paternal cocaine exposure increased anxiety-like behaviors in male offspring rats, as measured by novelty-induced hypophagia and defensive burying tasks, compared to saline treatment. No significant effect was observed on anxiety-like behaviors in female F1 offspring, but increased expression of CRF-R mRNA and protein in the hippocampus was associated with elevated anxiety in cocaine-exposed male F1 offspring."
2025-11-10T00:22:50,49,6588826,1231,390,0.4024878341764152,0.45454545454545453,0.14814814814814814,0.2545454545454545,0.6216984335333109,0.3783015664666891,HIGH,"A series of novel NBS azacyclic mutations was not known early, with correct diagnosis crucial for preventive care. Czech patients with primary microcephaly showed three new NBS cases, all younger than months at diagnosis, born within a year, and with a 23% incidence rate. DNA testing of these children could detect NBS patients, reducing the age of diagnosis and improving life expectancy."
2025-11-10T00:22:50,50,6658395,1688,388,0.20960409543114178,0.37499999999999994,0.10638297872340426,0.25,0.768248438835144,0.23175156116485596,MEDIUM,"Natural phenolics like protocatechuic and tannic acids inhibit chemical mutagenesis and carcinogenesis in experimental models. PCA and tannic acid treatment reduced the activity of enzymes involved in MC-induced cytochrome p and phase II pathways in male Wistar rats, with significant statistical differences. These compounds also inhibited hepatic PNPH and reduced induced forms of PNPH."
2025-11-10T00:22:50,51,12479069,400,328,0.4642007348621598,0.4470588235294118,0.14457831325301204,0.3764705882352941,0.9940763711929321,0.005923628807067871,LOW,"A highly efficient synthesis of planar chiral ferrocenes was achieved via enantioselective pDC catalyzed direct arylation from readily available materials under mild conditions, resulting in products that can be transformed into efficient Fc ligands with high efficiency in asymmetric allylic alkylation and amination reactions."
2025-11-10T00:22:50,52,13042040,1329,317,0.23211191711276763,0.3157894736842105,0.12903225806451613,0.18947368421052632,0.10308072529733181,0.8969192747026682,HIGH,"The study investigated the protective effects of phospholipase a (PLA) from BV against acetaminophen-induced hepatotoxicity by using CD4+ T cells and FoxP3+ Treg cells in mice. It found that PLA suppressed immune disorders and reduced inflammatory markers, while IL-10 was significantly elevated in IL-deficient mice."
2025-11-10T00:22:50,53,4859396,1371,539,0.3775764156879667,0.4,0.05084745762711865,0.23333333333333334,0.6938876062631607,0.3061123937368393,MEDIUM,"This work tested the hypothesis that spontaneous micronuclei in lymphocytes in an apparently healthy normal human subject with an unusually high MN frequency were nonrandom. Using RAPD and PCR, a cosmid clone was isolated from the human genomic library, which hybridized to chromosomes. The results showed significant differences in the percentages of micronuclei hybridizing with centromere or painting probes compared to controls, but the subject had a very high increase in chromosome in micronuclei, suggesting a potential role in CIN."
2025-11-10T00:22:50,54,310569,1871,437,0.15499677635255563,0.3177570093457944,0.09523809523809525,0.24299065420560748,0.9536334276199341,0.04636657238006592,LOW,"LC is a th-century disease with an international epidemiological review, highlighting its prevalence and the role of environmental factors. The increase in lung cancer incidence in the first half of the century aligns with the introduction of carcinogens, suggesting environmental exposure. While genetic factors are suggested, their role remains unclear, and current evidence supports environmental risk factors as primary contributors."
2025-11-10T00:22:50,55,10750471,1520,382,0.2657164830370367,0.43750000000000006,0.10638297872340426,0.2708333333333333,0.8755743503570557,0.12442564964294434,LOW,"The study assessed changes in language and motor function using fMRI and PET imaging following motor therapy in stroke patients with hemiparesis. Five subjects showed significant language changes and motor improvements, with the largest motor changes observed in three individuals. These findings suggest that motor therapy may lead to more efficient and synergistic rehabilitation."
2025-11-10T00:22:50,56,9651963,1487,452,0.32822681116181873,0.4220183486238532,0.09345794392523366,0.18348623853211007,0.7730906506379446,0.22690934936205542,MEDIUM,"Farnesyl CPS (FPS) plays a key role in plant triterpene biosynthesis, but its function as a RII enzyme has not been fully elucidated. Transforming *C. asiatica* with a construct encoding FPS and using cauliflower mosaic virus (CMV) promoter resulted in increased expression of *C2* genes (diamine synthase and cycloartenol synthase) in hairy roots. This led to upregulation of *Cadds* transcripts, suggesting that FPS may alter triterpene biosynthesis."
2025-11-10T00:22:50,57,4791363,455,273,0.2817559846361421,0.5679012345679013,0.25316455696202533,0.5185185185185186,0.6963852047920227,0.3036147952079773,MEDIUM,"A year-old man ingested a diluted diquat solution containing paraquat, leading to symptoms like sore throat, vomiting, epiglottitis, and ARF, which resolved after recovery. This is the first reported case of systemic DQ toxicity from ingestion of a diluted diquat solution."
2025-11-10T00:22:50,58,3268582,2096,550,0.23956528909492594,0.36065573770491804,0.06666666666666665,0.19672131147540986,0.4637376368045807,0.5362623631954193,HIGH,"Acute cardiac allograft rejection is associated with increased donor-reactive T helper cells (HTL) in the donor's IP blood, which may predict allograft AAR episodes. A study evaluated the relationship between donor-reactive HTL and allograft acceptance, revealing that long-term acceptors had reduced donor-reactive HTL at post-transplant, while persistent rejecters maintained high levels. A mixed lymphocyte response (MLR) was observed in individuals with persistent rejection, indicating that donor-reactive HTL can influence allograft acceptance."
2025-11-10T00:22:50,59,2164214,957,468,0.3998403909185855,0.4705882352941177,0.17094017094017094,0.2689075630252101,0.9856972297032675,0.014302770296732548,LOW,"Patients who underwent gastrectomy for stomach cancer were divided into three groups based on treatment regimens. The first group received adjuvant chemotherapy, the second group had FT and psk repeated for consecutive months, and the third group received SA. No significant differences were found in year survival rates across the groups, but patients with stage III or poorly differentiated adenocarcinoma had a notably higher survival rate with alternating therapy."
