run_timestamp,sample_idx,ABSTRACT_ID,orig_len,sum_len,tfidf_cosine,rouge1_f1,rouge2_f1,rougeL_f1,nli_avg_entailment,hallucination_nli,hallucination_level_nli,hallucination_heuristic,hallucination_level_heuristic,unsupported_count,numeric_hallucinated_count,unsupported_tokens,numeric_hallucinated,generated_summary
2025-11-24T12:24:06,10,1052303,2446,570,0.36175476693525926,0.3880597014925373,0.12121212121212122,0.23880597014925375,0.5594013134638468,0.4405986865361532,HIGH,0.19144278606965176,MEDIUM,13,0,investigate regulate deafferenting show deafferentation significantly alone insufficient play regulate show influence limit,,"The study investigated the role of neuronal feedback in regulating CRH and AVP mRNA expression in the PVH pvn by deafferenting the pvn region in rats. Results showed that total deafferentation significantly increased CRH mRNA expression, indicating that local glucocorticoid feedback alone is insufficient to maintain normal CRH expression, while neuronal input plays a role in regulating CRH. AVP mRNA showed a slight increase in the medial parvocellular division, suggesting that neuronal input may influence AVP expression but local glucocorticoid feedback limits it."
2025-11-24T12:24:06,11,2419145,380,445,0.3282217146558994,0.5945945945945946,0.2385321100917431,0.4504504504504505,0.9167061448097229,0.0832938551902771,LOW,0.07824967824967825,LOW,4,0,condition accompany reduce minimal,,"The study evaluated serum retinol-binding protein (RBP), prealbumin, and zinc levels in normal subjects and patients with pancreatic cancer (PC) and chronic conditions. A significant decrease in RBP was found in pancreatic cancer patients compared to controls, accompanied by a reduction in prealbumin and zinc. The study suggested that the decrease in RBP levels is primarily due to reduced prealbumin levels, while the role of zinc is minimal."
2025-11-24T12:24:06,12,12250182,328,389,0.44915916061094996,0.391304347826087,0.022222222222222223,0.2608695652173913,0.8881001472473145,0.11189985275268555,LOW,0.1716183574879227,MEDIUM,7,0,intravenous administration lead like possibility incorrect routing,,"Accidental intravenous (i.v.) administration of an EF can lead to fatal outcomes or complications like sepsis, acute respiratory failure, circulatory failure, hepatic insufficiency, coagulation disorders, and severe neurological sequelae. This occurs due to the possibility of incorrect routing (PE) caused by compatible connections between EF systems and intravascular infusion catheters."
2025-11-24T12:24:06,13,15391307,1703,573,0.406343966272563,0.43200000000000005,0.14634146341463414,0.24000000000000002,0.6180525720119476,0.38194742798805237,HIGH,0.10120930232558138,LOW,5,0,cytotoxic signal produce increase make,,"The study evaluated the antimicrobial properties of latarcin-derived peptides, showing that the latarcin-derived peptide (LDP) exhibited antimicrobial activity and bactericidal effect against MRSA but was cytotoxic to Hela cells. Fusion of a nuclear localization signal (NLS) to LDP (producing LDP-NLS) reduced cytotoxicity to Hela cells and increased cell-penetrating activity against MRSA, suggesting LDP-NLS is a dual-action peptide with both antimicrobial and cell-penetrating activity, making it a potential candidate for a peptide antibiotic and drug delivery vector."
2025-11-24T12:24:06,14,13339820,642,308,0.3071018616224356,0.4444444444444444,0.1518987341772152,0.3950617283950617,0.9809537827968597,0.01904621720314026,LOW,0.2,MEDIUM,6,0,use evaluate focus monitor condition relevant,,"ABD ultrasonography is a diagnostic technique used in diabetes mellitus to evaluate liver, kidney, pancreas, and abdominal vessels, with a focus on hepatic manifestations and complications. The review highlights its role in detecting and monitoring these conditions, which are relevant for diabetes mellitus."
2025-11-24T12:24:06,15,2731895,1280,525,0.27886141071010273,0.28037383177570097,0.07619047619047618,0.16822429906542055,0.6003643721342087,0.3996356278657913,HIGH,0.1558958043348578,MEDIUM,8,0,examine pooled iga limit indicate combined additionally level,,"The study examined the bacteriostatic effects of immunoglobulins from bovine and human colostrum/milk and LTF against E. coli, showing that pooled human milk's secretory IgA had limited activity against EPEC strains. The results indicated that combined immunoglobulin and LTF had some effect against EPEC serotypes. Additionally, in premature infants, intralipid infusion increased acylcarnitine and free fatty acids while decreasing FC, with acylcarnitine and FC levels correlating with carnitine intake and HFA utilization."
2025-11-24T12:24:06,16,13860058,744,496,0.3483848159382684,0.37168141592920356,0.14414414414414414,0.23008849557522124,0.9098612070083618,0.09013879299163818,LOW,0.10331343897921383,LOW,5,0,globally diagnose though ideal consider,,"Colon cancer (CC) is one of the top three cancers globally, and colonoscopy is the gold standard for diagnosing colorectal polyps and neoplasms, though it is costly, invasive, and not ideal for population-wide screening. Alternative screening methods include immunohistochemical FOB tests, which are considered suitable for average-risk populations, while flexible sigmoidoscopy is an alternative. More evidence is needed to determine the roles of CTC and colon capsule endoscopy in CC screening."
2025-11-24T12:24:06,17,13962623,365,466,0.3490779092936239,0.3603603603603604,0.12844036697247707,0.25225225225225223,0.6459751053868482,0.3540248946131518,HIGH,0.15181138585393905,MEDIUM,8,0,validity involve main finding indicate could serve specific,,"The study aimed to assess the validity of HRT as a test for diagnosing congenital ONH compared to the dmdd ratio and to determine the optimal cutoff value of HRT disc area to distinguish between hypoplastic and normal NVD. The methods involved comparing the HRT measurements to the dmdd ratio. The main findings indicated that HRT could serve as a valid diagnostic tool, with a specific cutoff value identified for differentiating between hypoplastic and normal NVD."
2025-11-24T12:24:06,18,15000522,1756,420,0.21234343668244002,0.43636363636363634,0.07407407407407407,0.27272727272727276,0.5457014044125875,0.4542985955874125,HIGH,0.21727272727272728,MEDIUM,9,0,two ipcr blood ipcr demonstrate standard pathogen good make,,"The study evaluated the performance of two isothermal PCR methods (RT-iPCR and iPCR) for rapid, point-of-need detection of FeLV in feline blood samples. The RT-iPCR and iPCR methods demonstrated analytical sensitivity comparable to standard RT-PCR and qPCR, and did not detect non-target feline pathogens. Both assays showed good clinical agreement with qPCR, making them reliable tools for point-of-need FeLV detection."
2025-11-24T12:24:06,19,6642105,1099,519,0.4323324362852615,0.32061068702290074,0.046511627906976744,0.21374045801526717,0.9847651918729147,0.01523480812708533,LOW,0.12405328543631193,LOW,7,0,microscopy structural change include significantly suggest make,,"The smpko mice, which lack smp, show an ultimate decrease of smp molecules after three months of age and have increased MR compared to smpwt mice. Electron microscopy revealed structural changes in HCs, including empty vacuoles, enlarged mitochondria, and C1 lysosomes, while hepatic TG, cholesterol, and phospholipids were significantly higher in smpko mice. These findings suggest that smp has a Bcl-2 CF and that smpko mice are susceptible to harmful reagents, making them useful for aging and biological monitoring."
2025-11-24T12:24:06,20,7525370,762,396,0.2661510269097234,0.40404040404040403,0.10309278350515465,0.32323232323232326,0.991010864575704,0.008989135424296024,LOW,0.16625716625716627,MEDIUM,7,0,involve integrate laparoscopic sleeve use vary individual,,"The management of obesity involves integrating therapeutic strategies like diet, behavior therapy, and pharmacologic therapy. In cases where medical therapy is ineffective, surgical treatments such as laparoscopic sleeve (LS), gastric bypass (BPD), and intragastric balloon (a temporary device) are used. These surgical techniques vary and should be chosen based on individual patient conditions."
2025-11-24T12:24:06,21,6425169,1014,588,0.3779425100393236,0.46511627906976744,0.12598425196850394,0.2945736434108527,0.9522659182548523,0.047734081745147705,LOW,0.11583184257602862,LOW,7,0,presence associate undergo neuronal compare change due,,"In this study, the presence of gestational diabetes in rats leads to ventromedial hypothalamic nucleus (VMN) dysplasia, which is associated with body weight and metabolism regulation. Offspring from mothers with gestational diabetes who underwent islet transplantation during gestation showed prevention of VMN malformation, with reduced VMN neurons, volume, and neuronal density in sham-transplanted groups compared to controls. The PVH nucleus showed no morphometric changes, and VMN malformation was prevented due to normalized maternal metabolism during the critical perinatal period."
2025-11-24T12:24:06,22,12171387,1105,291,0.16299965393104435,0.4123711340206186,0.08421052631578947,0.32989690721649484,0.7159383893013,0.28406161069869995,MEDIUM,0.27718594883543335,MEDIUM,7,1,abdominal discovery via imaging surgical intervention issue,1,"A 1-year-old Caucasian male presented with intermittent left-side abdominal pain. Incidental discovery of a large aneurysm in the LAD, CIA aneurysms, and a renal oncocytoma was made via imaging. He underwent CABG and surgical interventions for aneurysms and renal issues, with full recovery."
2025-11-24T12:24:06,23,7770253,1250,437,0.30798366574103325,0.3333333333333333,0.06,0.23529411764705882,0.8543185194333395,0.14568148056666053,LOW,0.20454545454545453,MEDIUM,10,0,level alongside reduce less severe good retention contribute thrombogenic potential,,"Comparative analysis of sdplasma from the US and EU markets showed that US sdplasma had lower citrate concentrations but higher levels of lipoprotein A (LPA), fibrin monomer, and complement activation, alongside reduced protein S activity. EU sdplasma showed less severe losses of clotting factors and better retention of protein S and antitrypsin inhibitor. These differences may contribute to the thrombogenic potential of US sdplasma."
2025-11-24T12:24:06,24,3245452,816,403,0.2943956189460189,0.37623762376237624,0.1414141414141414,0.19801980198019803,0.990178644657135,0.00982135534286499,LOW,0.28831683168316835,MEDIUM,13,0,involve potential clinical use purified use various chromatographic technique show multiple exhibit tetramer,,"LF is a metalloprotein involved in myeloid blood cell regulation and has been studied for its potential clinical use in hematopoietic disorders. Purified LF was analyzed using various chromatographic techniques, showing it contains multiple molecular weight species and exhibits a bipolar charge distribution. GF studies revealed that LF forms a tetramer, with its stability dependent on ionic strength."
2025-11-24T12:24:06,25,11038275,1426,367,0.3252837233989355,0.3368421052631579,0.04301075268817204,0.16842105263157894,0.9127857089042664,0.08721429109573364,LOW,0.1573157894736842,MEDIUM,7,0,specific initially mistake emphasize need differential diagnosis,,"CCS is a soft tissue tumor with specific microscopic features, including spindle cells and giant cells, and a unique ewsratf gene fusion. Cutaneous CCS cases were reported, initially mistaken for spindle cell melanoma, but confirmed molecularly. Some cases showed lymph node metastasis, emphasizing the need to consider CCS in differential diagnosis of dermal tumors."
2025-11-24T12:24:06,26,1081195,995,414,0.19850033270614204,0.4375,0.2127659574468085,0.3333333333333333,0.9854728976885477,0.014527102311452267,LOW,0.22339285714285712,MEDIUM,9,0,common outcome classify base specific majority phase improves like,,"Cirrhosis is a common outcome of chronic active autoimmune hepatitis (AIH), which is classified into three subtypes based on specific antibodies. The majority of patients are young women, and the condition is often diagnosed during the chronic phase, not in decompensated cirrhosis. Treatment with corticosteroids improves survival but does not prevent cirrhosis or its complications like hepatocellular carcinoma."
2025-11-24T12:24:06,27,1049823,972,433,0.282423261004863,0.45714285714285713,0.11650485436893203,0.32380952380952377,0.9904600381851196,0.009539961814880371,LOW,0.18940766550522647,MEDIUM,9,0,autism spectrum reveal across include find gender provide insight,,"This study aimed to identify and describe autism spectrum (AS) buffers as experienced by school-age children through qualitative data from well children's daily journals. Content analysis of the diaries revealed sixteen categories across four themes, including intrapsychic comfort, physical-social, social support, and PCS comfort. The study found gender differences in AS buffers, providing insights for community nursing practice."
2025-11-24T12:24:06,28,4462378,140,406,0.26458151418424375,0.45833333333333326,0.12765957446808512,0.22916666666666663,0.2576873707973088,0.7423126292026911,HIGH,0.41892857142857143,HIGH,17,0,membranous glomerulopathy systemic amyloidosis condition confirm clinical observation diagnostic evaluation response finding possible development research need confirm,,"This study reports the first case of membranous glomerulopathy (MCD) associated with systemic amyloidosis (SA), presenting as nephrotic syndrome. The patient's condition was confirmed through clinical observation and diagnostic evaluation of the kidney's response to SA. The findings suggest a possible link between SA and the development of MCD, but further research is needed to confirm this association."
2025-11-24T12:24:06,29,15725373,851,304,0.2334248612545236,0.48351648351648346,0.11235955056179775,0.24175824175824173,0.962306410074234,0.03769358992576599,LOW,0.15832315832315833,MEDIUM,5,0,explore significantly link elevate time,,"The study analyzed longitudinal data to explore the associations between hyperuricemia and hypertension risk factors in Japanese men without hypertension. It found that hyperuricemia was significantly linked to increased arterial stiffness, decreased kidney function, and elevated inflammation over time."
2025-11-24T12:24:06,30,15538664,214,266,0.15277335138147327,0.6024096385542169,0.22222222222222224,0.4337349397590361,0.7696649432182312,0.2303350567817688,MEDIUM,0.3354545454545455,MEDIUM,9,0,text note recognize also integrate highlight ongoing exploration achieve,,"The text discusses the importance of ACP in palliative care, noting its recognized value but also the need to integrate it into routine practice for timely and person-centered discussions. It highlights the ongoing exploration of methods to achieve this integration."
2025-11-24T12:24:06,31,8921471,1261,425,0.2013443997572224,0.4901960784313726,0.18,0.3137254901960784,0.7527527014414469,0.2472472985585531,MEDIUM,0.19683257918552036,MEDIUM,9,0,signaling resting regenerate lead cause structural hsc highlight role,,"Notch signaling, regulated by RBPJ, is critical for liver sinusoidal endothelial cell (LSEC) function in both resting and regenerating livers. RBPJ deletion leads to LSEC proliferation and a venoocclusive disease-like phenotype, impairing liver regeneration and causing structural damage and HSC degeneration. The study highlights the role of RBPJ in maintaining LSEC integrity and microcirculation during liver regeneration."
2025-11-24T12:24:06,32,7595636,455,249,0.2793473039608715,0.5526315789473685,0.13513513513513511,0.2894736842105264,0.9919194281101227,0.00808057188987732,LOW,0.15167464114832538,MEDIUM,4,0,demographic increase understanding examine,,"The focus on AA hypogonadism in aging males is due to demographic aging and increased understanding of male hormonal changes. The syndrome is termed late-onset hypogonadism (LOH), and studies have examined its pathophysiology and diagnostic aspects."
2025-11-24T12:24:06,33,16063470,1620,438,0.2678200382975827,0.4137931034482758,0.15789473684210525,0.27586206896551724,0.8870506882667542,0.11294931173324585,LOW,0.25426929392446634,MEDIUM,5,3,assess find across performance real,2 13.4 18.7,"The study evaluated a GIS-based smart collection system (SCS) compared to conventional waste collection methods, assessing time, pollution, and cost in a residential district. It found that SCS reduced operational costs by 13.4-18.7% and lowered CO2 emissions by 13.4-18.7% across different scenarios, outperforming conventional systems. The system's performance was validated using real waste data, showing reduced collection trip times."
2025-11-24T12:24:06,34,7550821,1289,439,0.3308487985958394,0.5384615384615384,0.1764705882352941,0.34615384615384615,0.9886820912361145,0.011317908763885498,LOW,0.09316239316239316,LOW,5,0,accelerate enhances especially reduces useful,,"The study presents a method using accelerated parallel imaging in fMRI to reduce image artifacts and improve bold sensitivity by acquiring images at multiple echo times (tes) following a single excitation. This method, optimized by pixelwise weighted echo summation, enhances bold sensitivity in all brain regions, especially those with susceptibility artifacts, and reduces image distortion, making it useful for functional brain imaging."
2025-11-24T12:24:06,35,1877756,1206,592,0.2556108810408067,0.373134328358209,0.10606060606060606,0.28358208955223885,0.9777949253718058,0.02220507462819421,LOW,0.17761194029850746,MEDIUM,10,0,conduct obtain electron density good reveal suggest nonproductively due displacement,,"A high-resolution X-ray crystallographic study of the carboxypeptidase A (CPA) complex with the substrate glycylltyrosine was conducted to obtain a higher resolution electron density map with better substrate occupancy. The structure revealed a five-coordinate zinc ion at the active site (AS), coordinated to three enzyme residues and the substrate's carbonyl oxygen and amino terminus. The findings suggest that ATP may bind nonproductively in this complex due to the displacement of the zinc-bound water, and that dipeptide substrates with unprotected amino termini may be poor substrates."
2025-11-24T12:24:06,36,12164703,1295,427,0.22973735353755537,0.4395604395604396,0.20224719101123595,0.26373626373626374,0.8970970710118612,0.1029029289881388,LOW,0.04822954822954823,LOW,2,0,treatment include,,"This study aimed to evaluate the effects of selenium supplementation on biochemical parameters in thioacetamide-induced cirrhotic rats. Rats were divided into groups with different treatments, including thioacetamide and sodium selenite. Results showed that sodium selenite reduced markers of liver cirrhosis and restored antioxidant enzyme activity, indicating its protective effect against thioacetamide-induced liver damage."
2025-11-24T12:24:06,37,5447636,414,466,0.2751218620745503,0.40384615384615385,0.13725490196078433,0.2692307692307692,0.6630557328462601,0.33694426715373993,MEDIUM,0.23752598752598753,MEDIUM,10,0,text discuss significant especially note highlight importance understand relationship individual,,"The text discusses how depression in older adults is a significant threat to mental health (MH) and wellbeing, especially for those with comorbid medical conditions. It notes that these conditions, both independently and through interactions, influence the manifestation of depression in the elderly. The purpose is to highlight the importance of understanding this relationship to better address both physical and mental health care for depressed older individuals."
2025-11-24T12:24:06,38,15995653,1387,410,0.3608442721746966,0.5607476635514018,0.15238095238095234,0.2803738317757009,0.9723758498827616,0.0276241501172384,LOW,0.020287212217916573,LOW,1,0,cause,,"The study investigated the role of the superior colliculus (SC) in vibrissal movement control in rodents. Unilateral SC lesions caused a shift in vibrissae resting position and increased whisking amplitude on the contralateral side. The SC sends axonal projections to the lower brainstem, including direct connections to motoneurons and indirect pathways via neural oscillators, modulating vibrissal movements."
2025-11-24T12:24:06,39,3357306,283,260,0.5525487874325882,0.591549295774648,0.3478260869565218,0.47887323943661975,0.9836654961109161,0.016334503889083862,LOW,0.07152480097979179,LOW,2,0,improvement observe,,The patient with small cell lung cancer and bone marrow metastases achieved a complete response (CR) with a T3 combination chemotherapy including etoposide during maintenance therapy. The improvement was observed after intravenous administration of teniposide.
2025-11-24T12:24:06,40,8969613,582,444,0.37366098536532144,0.49019607843137253,0.18000000000000002,0.45098039215686275,0.9901972015698751,0.009802798430124882,LOW,0.1015406162464986,LOW,5,0,describe displace generate require eigenfunction,,"A method is described for creating electrostatically induced quantum dots by thermally displacing Mn ions into a GaAs quantum well. This method generates deep, circular, and confined potential minima in a microm mesa diode structure without requiring T3 lithography or electrostatic gating. Magnetotunneling spectroscopy reveals the electronic eigenfunction symmetry and a rich spectrum of Fock-Darwin-like states with orbital angular momentum."
2025-11-24T12:24:06,41,3433289,1628,453,0.2720769322596976,0.40384615384615385,0.11764705882352941,0.24999999999999994,0.8927854299545288,0.10721457004547119,LOW,0.1757692307692308,MEDIUM,8,0,investigate developmental neurotoxicity lack upregulation cause protein examination,,"This study investigates tellurium's developmental neurotoxicity by blocking cholesterol biosynthesis at the SE step, leading to demyelination of the sciatic nerve in developing IP nerves. The lack of upregulation of cholesterol biosynthesis in Schwann cells causes downregulation of myelin protein mRNA, and remyelination occurs after tellurium exposure, allowing examination of Schwann cell-specific responses in myelin assembly and membrane synthesis."
2025-11-24T12:24:06,42,1673357,549,429,0.5713751062477678,0.4807692307692307,0.15686274509803924,0.36538461538461536,0.8199682831764221,0.18003171682357788,MEDIUM,0.025932400932400936,LOW,1,0,counseling,,"A composite profile of empathic individuals was developed using adjectives from the Gough and Heilbruns ACL, checked by undergraduate counseling students. The profile aligned with the Rogerian definition of empathy and was consistent with the checklist's factor sociability. The profiles of the nominated sample and students did not significantly differ from each other but both differed significantly from the composite profile."
2025-11-24T12:24:06,43,11208971,980,437,0.386307208755246,0.3853211009174312,0.11214953271028037,0.2568807339449541,0.9739236235618591,0.02607637643814087,LOW,0.17256656970239426,MEDIUM,8,0,reveal sequentially start compartment depend involve cell surface,,"This study examines the interactions between PSD family proteins and NRAB subunits in cultured neurons, revealing that NRAB cytoplasmic tails cluster early in the secretory pathway and interact sequentially with SAP starting at the initial compartment (IC) and then PSD. The formation of NRAB-PSD-SAP complexes depends on the PDZ IB domain of NRAB subunits, which is involved in restricting cell surface clusters to postsynaptic targets."
2025-11-24T12:24:06,44,4246550,1640,444,0.47778759534507037,0.4220183486238532,0.1308411214953271,0.2385321100917431,0.6760083734989166,0.3239916265010834,MEDIUM,0.15527013251783894,MEDIUM,8,0,β like β see reduced treated lack β,,"DNA polymerase β is required for the predominant BER pathway in mammalian cells, and oxidative stress-inducing agents like lipopolysaccharide increase DNA polymerase β levels and BER capacity in vitro in mouse monocytes and fibroblasts. This upregulation correlates with increased resistance to DNA alkylating agents, as seen in reduced spontaneous DNA lesions in treated cells, which is not observed in cells lacking the DNA polymerase β gene."
2025-11-24T12:24:06,45,6132333,1530,582,0.3701655779971315,0.42016806722689076,0.10256410256410257,0.2184873949579832,0.9831080635388693,0.01689193646113074,LOW,0.13191691771048042,LOW,8,0,assess challenge find like unclear resource constraint hinder,,"The study aimed to evaluate the structure of an oral health program in a university-affiliated hospital, assess staff knowledge and attitudes, and propose ways to integrate oral health prevention for children into clinical medical education. Qualitative interviews with seventeen personnel and clinic reports were used, identifying themes such as roles, organizational issues, and integration challenges. The study found that while dental caries became a more common diagnosis, institutional barriers like unclear leadership and resource constraints hindered program implementation."
2025-11-24T12:24:06,46,3900234,941,599,0.30292713674165245,0.3464566929133858,0.192,0.28346456692913385,0.9665414492289225,0.03345855077107751,LOW,0.16994298126527288,MEDIUM,11,0,emg specific grade one measure increased exceed certain finding suggest reflexes,,"The study recorded surface EMG potentials from specific muscles in response to graded nerve stimuli, subtracted successive potentials to obtain intermediate ones, and measured the maximal compound muscle action potential (CMAP). Results showed that smaller muscle fractionation was associated with increased variability in CMAP peaks and duration, but submaximal CMAPs resembled the maximal CMAP when their amplitude exceeded a certain threshold. The findings suggest that expressing reflex amplitudes as a percentage of the M wave is common and may explain how reflexes scale with tonic activation."
2025-11-24T12:24:06,47,10383446,1408,344,0.44369249045341036,0.4166666666666667,0.1276595744680851,0.2708333333333333,0.6633215546607971,0.3366784453392029,MEDIUM,0.125,LOW,5,0,evaluate reduction via parameter improved,,"A pot experiment evaluated the effect of soil bulk density reduction via soil conditioner on the phytoextraction of Cd and Zn by Thlaspi caerulescens. The results showed that soil amendment with the conditioner decreased bulk density, increased root system parameters, and improved Cd removal and phytoextraction efficiency, but not Zn removal."
2025-11-24T12:24:06,48,13395366,1458,389,0.32176472671579087,0.3469387755102041,0.125,0.24489795918367346,0.5451874136924744,0.45481258630752563,HIGH,0.08670177748518762,LOW,3,0,novel associate increased,,"Paternal cocaine exposure in male rats increased baseline anxiety in male offspring, measured through anxiety-like behaviors in novel and defensive tasks, but not in female offspring or depression-like behaviors. This effect was associated with increased CRF-R mRNA and protein in the hippocampus, indicating a sex-specific influence of paternal cocaine experience on anxiety in offspring."
2025-11-24T12:24:06,49,6588826,1231,396,0.42144235986369033,0.5636363636363636,0.25925925925925924,0.4181818181818182,0.85060187180837,0.14939812819163,LOW,0.09053215077605323,LOW,2,1,suggest allows,18,"A study tested Czech children with microcephaly for the common NBS gene mutation and identified three new Nijmegen breakage syndrome (NBS) cases. All newly diagnosed NBS patients were younger than 18 months and born within a one-year period. This suggests a frequency of NBS homozygotes in the Czech Republic, and DNA testing allows for earlier diagnosis, improving preventive care and prognosis."
2025-11-24T12:24:06,50,6658395,1688,307,0.17129942927017083,0.36363636363636365,0.13953488372093023,0.2272727272727273,0.9057940542697906,0.09420594573020935,LOW,0.0890909090909091,LOW,3,0,enzymes explore note,,"Phenolic compounds PCA and tannic acid were studied for their effect on MC-induced cytochrome P and phase II enzymes in rats, showing minimal reduction in some enzyme activities. The study also explored neutrophil function changes with aging, noting alterations in receptor-driven functions and lipid rafts."
2025-11-24T12:24:06,51,12479069,400,394,0.41653961437519404,0.5773195876288659,0.2105263157894737,0.45360824742268047,0.9627353549003601,0.03726464509963989,LOW,0.06890034364261169,LOW,3,0,new resulting convert,,"A new method was developed for the efficient synthesis of planar chiral ferrocenes using enantioselective Pd-catalyzed direct C–H arylation. The reaction uses mild conditions and readily available starting materials. The resulting products can be easily converted into highly efficient planar Fc ligands, which perform well in Pd-catalyzed asymmetric allylic alkylation and amination reactions."
